area,ticket_date,waste_type,net_weight_kg
Moratuwa MC,2018-01-31,MSW,11190
Moratuwa MC,2018-01-31,Soil With Waste,11190
Moratuwa MC,2018-01-31,Sorted Organic Waste,21410
Moratuwa MC,2018-02-01,C&D Waste,4630
Moratuwa MC,2018-02-01,Industrial Waste,1340
Moratuwa MC,2018-02-01,MSW,11160
Moratuwa MC,2018-02-01,Slaghter House Waste,3140
Moratuwa MC,2018-02-01,Soil With Waste,2200
Moratuwa MC,2018-02-01,Sorted Organic Waste,53480
Moratuwa MC,2018-02-02,Bulky Waste,2490
Moratuwa MC,2018-02-02,MSW,16620
Moratuwa MC,2018-02-02,Sanitary Waste,750
Moratuwa MC,2018-02-02,Slaghter House Waste,3320
Moratuwa MC,2018-02-02,Soil With Waste,4850
Moratuwa MC,2018-02-02,Sorted Organic Waste,27150
Moratuwa MC,2018-02-03,Bulky Waste,11220
Moratuwa MC,2018-02-03,MSW,18320
Moratuwa MC,2018-02-03,Slaghter House Waste,2620
Moratuwa MC,2018-02-03,Sorted Organic Waste,43790
Moratuwa MC,2018-02-04,Bulky Waste,6080
Moratuwa MC,2018-02-04,Industrial Waste,2680
Moratuwa MC,2018-02-04,MSW,14920
Moratuwa MC,2018-02-04,Sorted Organic Waste,39240
Moratuwa MC,2018-02-05,Bulky Waste,14520
Moratuwa MC,2018-02-05,Industrial Waste,7940
Moratuwa MC,2018-02-05,MSW,16990
Moratuwa MC,2018-02-05,Slaghter House Waste,3140
Moratuwa MC,2018-02-05,Soil With Waste,1670
Moratuwa MC,2018-02-05,Sorted Organic Waste,51890
Moratuwa MC,2018-02-06,Bulky Waste,4320
Moratuwa MC,2018-02-06,MSW,92800
Moratuwa MC,2018-02-06,Slaghter House Waste,4890
Moratuwa MC,2018-02-06,Sorted Organic Waste,19740
Moratuwa MC,2018-02-07,Industrial Waste,3240
Moratuwa MC,2018-02-07,MSW,34150
Moratuwa MC,2018-02-07,Slaghter House Waste,6190
Moratuwa MC,2018-02-07,Soil With Waste,7740
Moratuwa MC,2018-02-07,Sorted Organic Waste,54210
Moratuwa MC,2018-02-08,Bulky Waste,1420
Moratuwa MC,2018-02-08,MSW,16120
Moratuwa MC,2018-02-08,Slaghter House Waste,2520
Moratuwa MC,2018-02-08,Soil With Waste,11840
Moratuwa MC,2018-02-08,Sorted Organic Waste,61650
Moratuwa MC,2018-02-09,MSW,58810
Moratuwa MC,2018-02-09,Slaghter House Waste,4060
Moratuwa MC,2018-02-10,Bulky Waste,7360
Moratuwa MC,2018-02-10,Industrial Waste,4530
Moratuwa MC,2018-02-10,MSW,18170
Moratuwa MC,2018-02-10,Sanitary Waste,1710
Moratuwa MC,2018-02-10,Slaghter House Waste,3320
Moratuwa MC,2018-02-10,Soil With Waste,1020
Moratuwa MC,2018-02-10,Sorted Organic Waste,64500
Moratuwa MC,2018-02-11,Bulky Waste,8750
Moratuwa MC,2018-02-11,MSW,11610
Moratuwa MC,2018-02-11,Sanitary Waste,1290
Moratuwa MC,2018-02-11,Slaghter House Waste,1570
Moratuwa MC,2018-02-11,Soil With Waste,4870
Moratuwa MC,2018-02-11,Sorted Organic Waste,98850
Moratuwa MC,2018-02-13,Bulky Waste,4420
Moratuwa MC,2018-02-13,Industrial Waste,4270
Moratuwa MC,2018-02-13,MSW,14880
Moratuwa MC,2018-02-13,Slaghter House Waste,2900
Moratuwa MC,2018-02-13,Sorted Organic Waste,55120
Moratuwa MC,2018-02-14,Bulky Waste,930
Moratuwa MC,2018-02-14,Industrial Waste,8120
Moratuwa MC,2018-02-14,MSW,32800
Moratuwa MC,2018-02-14,Slaghter House Waste,2070
Moratuwa MC,2018-02-14,Sorted Organic Waste,25000
Moratuwa MC,2018-02-15,Bulky Waste,3470
Moratuwa MC,2018-02-15,C&D Waste,5910
Moratuwa MC,2018-02-15,MSW,15770
Moratuwa MC,2018-02-15,Slaghter House Waste,2360
Moratuwa MC,2018-02-15,Soil With Waste,1180
Moratuwa MC,2018-02-15,Sorted Organic Waste,49850
Moratuwa MC,2018-02-16,Bulky Waste,5620
Moratuwa MC,2018-02-16,C&D Waste,2450
Moratuwa MC,2018-02-16,Industrial Waste,1550
Moratuwa MC,2018-02-16,MSW,22420
Moratuwa MC,2018-02-16,Slaghter House Waste,2980
Moratuwa MC,2018-02-16,Sorted Organic Waste,15190
Moratuwa MC,2018-02-17,Bulky Waste,6270
Moratuwa MC,2018-02-17,C&D Waste,2790
Moratuwa MC,2018-02-17,MSW,104490
Moratuwa MC,2018-02-17,Slaghter House Waste,3340
Moratuwa MC,2018-02-17,Sorted Organic Waste,12130
Moratuwa MC,2018-02-18,Bulky Waste,4580
Moratuwa MC,2018-02-18,C&D Waste,5760
Moratuwa MC,2018-02-18,Industrial Waste,1190
Moratuwa MC,2018-02-18,MSW,90760
Moratuwa MC,2018-02-18,Slaghter House Waste,3780
Moratuwa MC,2018-02-18,Soil With Waste,6380
Moratuwa MC,2018-02-19,Industrial Waste,2620
Moratuwa MC,2018-02-19,MSW,5380
Moratuwa MC,2018-02-19,Slaghter House Waste,2390
Moratuwa MC,2018-02-19,Sorted Organic Waste,59240
Moratuwa MC,2018-02-20,Bulky Waste,4850
Moratuwa MC,2018-02-20,Industrial Waste,3670
Moratuwa MC,2018-02-20,MSW,3850
Moratuwa MC,2018-02-20,Sanitary Waste,1030
Moratuwa MC,2018-02-20,Slaghter House Waste,2600
Moratuwa MC,2018-02-20,Soil With Waste,6300
Moratuwa MC,2018-02-20,Sorted Organic Waste,36220
Moratuwa MC,2018-02-21,Bulky Waste,4930
Moratuwa MC,2018-02-21,Industrial Waste,6330
Moratuwa MC,2018-02-21,MSW,24420
Moratuwa MC,2018-02-21,Slaghter House Waste,2930
Moratuwa MC,2018-02-21,Sorted Organic Waste,41350
Moratuwa MC,2018-02-22,Bulky Waste,4940
Moratuwa MC,2018-02-22,MSW,14960
Moratuwa MC,2018-02-22,Slaghter House Waste,2730
Moratuwa MC,2018-02-22,Sorted Organic Waste,49450
Moratuwa MC,2018-02-23,Bulky Waste,260
Moratuwa MC,2018-02-23,MSW,12060
Moratuwa MC,2018-02-23,Slaghter House Waste,2750
Moratuwa MC,2018-02-23,Sorted Organic Waste,24740
Moratuwa MC,2018-02-24,Bulky Waste,8640
Moratuwa MC,2018-02-24,MSW,93440
Moratuwa MC,2018-02-24,Slaghter House Waste,2820
Moratuwa MC,2018-02-24,Sorted Organic Waste,9100
Moratuwa MC,2018-02-25,MSW,90340
Moratuwa MC,2018-02-25,Slaghter House Waste,3160
Moratuwa MC,2018-02-25,Soil With Waste,2750
Moratuwa MC,2018-02-26,Bulky Waste,6540
Moratuwa MC,2018-02-26,C&D Waste,6770
Moratuwa MC,2018-02-26,Industrial Waste,4350
Moratuwa MC,2018-02-26,MSW,7480
Moratuwa MC,2018-02-26,Slaghter House Waste,4170
Moratuwa MC,2018-02-26,Soil With Waste,4560
Moratuwa MC,2018-02-26,Sorted Organic Waste,51070
Moratuwa MC,2018-02-27,Bulky Waste,4780
Moratuwa MC,2018-02-27,Industrial Waste,6640
Moratuwa MC,2018-02-27,MSW,12240
Moratuwa MC,2018-02-27,Slaghter House Waste,2270
Moratuwa MC,2018-02-27,Soil With Waste,5490
Moratuwa MC,2018-02-27,Sorted Organic Waste,62250
Moratuwa MC,2018-02-28,MSW,5780
Moratuwa MC,2018-02-28,Soil With Waste,7030
Moratuwa MC,2018-02-28,Sorted Organic Waste,2270
Moratuwa MC,2018-03-01,Bulky Waste,290
Moratuwa MC,2018-03-01,Industrial Waste,3560
Moratuwa MC,2018-03-01,MSW,11070
Moratuwa MC,2018-03-01,Slaghter House Waste,1390
Moratuwa MC,2018-03-01,Sorted Organic Waste,31410
Moratuwa MC,2018-03-02,Bulky Waste,4900
Moratuwa MC,2018-03-02,MSW,96700
Moratuwa MC,2018-03-02,Slaghter House Waste,4740
Moratuwa MC,2018-03-02,Soil With Waste,1800
Moratuwa MC,2018-03-02,Sorted Organic Waste,2820
Moratuwa MC,2018-03-03,Bulky Waste,2810
Moratuwa MC,2018-03-03,C&D Waste,3040
Moratuwa MC,2018-03-03,MSW,99920
Moratuwa MC,2018-03-03,Slaghter House Waste,3150
Moratuwa MC,2018-03-03,Soil With Waste,3250
Moratuwa MC,2018-03-03,Sorted Organic Waste,2750
Moratuwa MC,2018-03-04,Industrial Waste,2910
Moratuwa MC,2018-03-04,MSW,6420
Moratuwa MC,2018-03-04,Sanitary Waste,980
Moratuwa MC,2018-03-04,Soil With Waste,4550
Moratuwa MC,2018-03-04,Sorted Organic Waste,50590
Moratuwa MC,2018-03-05,Bulky Waste,9290
Moratuwa MC,2018-03-05,Industrial Waste,1470
Moratuwa MC,2018-03-05,MSW,10820
Moratuwa MC,2018-03-05,Slaghter House Waste,2370
Moratuwa MC,2018-03-05,Sorted Organic Waste,67790
Moratuwa MC,2018-03-06,Bulky Waste,1680
Moratuwa MC,2018-03-06,MSW,107750
Moratuwa MC,2018-03-06,Slaghter House Waste,4070
Moratuwa MC,2018-03-06,Soil With Waste,3710
Moratuwa MC,2018-03-06,Sorted Organic Waste,8210
Moratuwa MC,2018-03-07,Bulky Waste,8470
Moratuwa MC,2018-03-07,Industrial Waste,6110
Moratuwa MC,2018-03-07,MSW,20510
Moratuwa MC,2018-03-07,Sanitary Waste,610
Moratuwa MC,2018-03-07,Slaghter House Waste,2790
Moratuwa MC,2018-03-07,Sorted Organic Waste,74300
Moratuwa MC,2018-03-08,Bulky Waste,4060
Moratuwa MC,2018-03-08,MSW,6810
Moratuwa MC,2018-03-08,Sanitary Waste,1290
Moratuwa MC,2018-03-08,Slaghter House Waste,3090
Moratuwa MC,2018-03-08,Sorted Organic Waste,59760
Moratuwa MC,2018-03-09,Bulky Waste,2740
Moratuwa MC,2018-03-09,MSW,11940
Moratuwa MC,2018-03-09,Slaghter House Waste,2810
Moratuwa MC,2018-03-09,Sorted Organic Waste,54060
Moratuwa MC,2018-03-10,Bulky Waste,3890
Moratuwa MC,2018-03-10,Industrial Waste,9020
Moratuwa MC,2018-03-10,MSW,11710
Moratuwa MC,2018-03-10,Slaghter House Waste,4530
Moratuwa MC,2018-03-10,Soil With Waste,5950
Moratuwa MC,2018-03-10,Sorted Organic Waste,67900
Moratuwa MC,2018-03-11,Bulky Waste,5450
Moratuwa MC,2018-03-11,MSW,51400
Moratuwa MC,2018-03-11,Slaghter House Waste,2770
Moratuwa MC,2018-03-11,Soil With Waste,3190
Moratuwa MC,2018-03-11,Sorted Organic Waste,14010
Moratuwa MC,2018-03-13,Industrial Waste,5110
Moratuwa MC,2018-03-13,MSW,6590
Moratuwa MC,2018-03-13,Sanitary Waste,380
Moratuwa MC,2018-03-13,Slaghter House Waste,2370
Moratuwa MC,2018-03-13,Soil With Waste,1820
Moratuwa MC,2018-03-13,Sorted Organic Waste,60050
Moratuwa MC,2018-03-14,Bulky Waste,9110
Moratuwa MC,2018-03-14,Industrial Waste,6600
Moratuwa MC,2018-03-14,MSW,19340
Moratuwa MC,2018-03-14,Slaghter House Waste,2590
Moratuwa MC,2018-03-14,Sorted Organic Waste,46530
Moratuwa MC,2018-03-15,Bulky Waste,3800
Moratuwa MC,2018-03-15,MSW,13080
Moratuwa MC,2018-03-15,Slaghter House Waste,2400
Moratuwa MC,2018-03-15,Soil With Waste,3290
Moratuwa MC,2018-03-15,Sorted Organic Waste,54080
Moratuwa MC,2018-03-16,Bulky Waste,7190
Moratuwa MC,2018-03-16,MSW,8360
Moratuwa MC,2018-03-16,Soil With Waste,2850
Moratuwa MC,2018-03-16,Sorted Organic Waste,39150
Moratuwa MC,2018-03-17,C&D Waste,1470
Moratuwa MC,2018-03-17,MSW,114630
Moratuwa MC,2018-03-17,Slaghter House Waste,2860
Moratuwa MC,2018-03-17,Soil With Waste,6180
Moratuwa MC,2018-03-17,Sorted Organic Waste,3200
Moratuwa MC,2018-03-18,C&D Waste,1910
Moratuwa MC,2018-03-18,MSW,56710
Moratuwa MC,2018-03-18,Soil With Waste,7000
Moratuwa MC,2018-03-19,Bulky Waste,9680
Moratuwa MC,2018-03-19,Industrial Waste,4860
Moratuwa MC,2018-03-19,MSW,8490
Moratuwa MC,2018-03-19,Slaghter House Waste,2870
Moratuwa MC,2018-03-19,Soil With Waste,4320
Moratuwa MC,2018-03-19,Sorted Organic Waste,54000
Moratuwa MC,2018-03-20,Bulky Waste,5420
Moratuwa MC,2018-03-20,Industrial Waste,5330
Moratuwa MC,2018-03-20,MSW,8460
Moratuwa MC,2018-03-20,Sanitary Waste,1040
Moratuwa MC,2018-03-20,Soil With Waste,3040
Moratuwa MC,2018-03-20,Sorted Organic Waste,57070
Moratuwa MC,2018-03-21,Bulky Waste,8370
Moratuwa MC,2018-03-21,Industrial Waste,2870
Moratuwa MC,2018-03-21,MSW,9100
Moratuwa MC,2018-03-21,Sorted Organic Waste,50160
Moratuwa MC,2018-03-22,Bulky Waste,5230
Moratuwa MC,2018-03-22,MSW,7960
Moratuwa MC,2018-03-22,Soil With Waste,6340
Moratuwa MC,2018-03-22,Sorted Organic Waste,47380
Moratuwa MC,2018-03-23,Bulky Waste,240
Moratuwa MC,2018-03-23,MSW,12070
Moratuwa MC,2018-03-23,Soil With Waste,3680
Moratuwa MC,2018-03-23,Sorted Organic Waste,47060
Moratuwa MC,2018-03-24,MSW,83340
Moratuwa MC,2018-03-24,Slaghter House Waste,1940
Moratuwa MC,2018-03-24,Sorted Organic Waste,3280
Moratuwa MC,2018-03-25,Bulky Waste,5530
Moratuwa MC,2018-03-25,MSW,86840
Moratuwa MC,2018-03-25,Slaghter House Waste,3000
Moratuwa MC,2018-03-26,Bulky Waste,4680
Moratuwa MC,2018-03-26,Industrial Waste,3110
Moratuwa MC,2018-03-26,MSW,13320
Moratuwa MC,2018-03-26,Sorted Organic Waste,47230
Moratuwa MC,2018-03-28,Industrial Waste,5300
Moratuwa MC,2018-03-28,MSW,10820
Moratuwa MC,2018-03-28,Soil With Waste,4480
Moratuwa MC,2018-03-28,Sorted Organic Waste,47020
Moratuwa MC,2018-03-29,Bulky Waste,4100
Moratuwa MC,2018-03-29,MSW,8410
Moratuwa MC,2018-03-29,Sorted Organic Waste,46400
Moratuwa MC,2018-03-30,Bulky Waste,5150
Moratuwa MC,2018-03-30,MSW,6230
Moratuwa MC,2018-03-30,Sanitary Waste,870
Moratuwa MC,2018-03-30,Sorted Organic Waste,12660
Moratuwa MC,2018-03-31,Bulky Waste,510
Moratuwa MC,2018-03-31,MSW,52080
Moratuwa MC,2018-03-31,Sorted Organic Waste,2920
Moratuwa MC,2018-04-02,MSW,52610
Moratuwa MC,2018-04-02,Soil With Waste,5900
Moratuwa MC,2018-04-03,MSW,112450
Moratuwa MC,2018-04-03,Slaghter House Waste,3020
Moratuwa MC,2018-04-04,Bulky Waste,10800
Moratuwa MC,2018-04-04,Industrial Waste,6140
Moratuwa MC,2018-04-04,MSW,5010
Moratuwa MC,2018-04-04,Soil With Waste,9730
Moratuwa MC,2018-04-04,Sorted Organic Waste,48720
Moratuwa MC,2018-04-05,Bulky Waste,4440
Moratuwa MC,2018-04-05,MSW,5340
Moratuwa MC,2018-04-05,Sanitary Waste,1650
Moratuwa MC,2018-04-05,Slaghter House Waste,2850
Moratuwa MC,2018-04-05,Sorted Organic Waste,51140
Moratuwa MC,2018-04-06,C&D Waste,5660
Moratuwa MC,2018-04-06,Industrial Waste,6280
Moratuwa MC,2018-04-06,MSW,21100
Moratuwa MC,2018-04-06,Slaghter House Waste,3230
Moratuwa MC,2018-04-06,Soil With Waste,2250
Moratuwa MC,2018-04-06,Sorted Organic Waste,79690
Moratuwa MC,2018-04-07,Bulky Waste,1480
Moratuwa MC,2018-04-07,Industrial Waste,6770
Moratuwa MC,2018-04-07,MSW,28080
Moratuwa MC,2018-04-07,Slaghter House Waste,2780
Moratuwa MC,2018-04-07,Soil With Waste,4720
Moratuwa MC,2018-04-07,Sorted Organic Waste,54390
Moratuwa MC,2018-04-08,Bulky Waste,4230
Moratuwa MC,2018-04-08,MSW,78310
Moratuwa MC,2018-04-08,Slaghter House Waste,3580
Moratuwa MC,2018-04-08,Soil With Waste,15100
Moratuwa MC,2018-04-08,Sorted Organic Waste,4890
Moratuwa MC,2018-04-09,MSW,15070
Moratuwa MC,2018-04-09,Sanitary Waste,1220
Moratuwa MC,2018-04-09,Slaghter House Waste,2890
Moratuwa MC,2018-04-09,Sorted Organic Waste,55980
Moratuwa MC,2018-04-10,Bulky Waste,1140
Moratuwa MC,2018-04-10,MSW,13750
Moratuwa MC,2018-04-10,Sorted Organic Waste,58520
Moratuwa MC,2018-04-11,Bulky Waste,1870
Moratuwa MC,2018-04-11,MSW,43900
Moratuwa MC,2018-04-11,Slaghter House Waste,2040
Moratuwa MC,2018-04-11,Soil With Waste,12150
Moratuwa MC,2018-04-11,Sorted Organic Waste,15620
Moratuwa MC,2018-04-13,Bulky Waste,10440
Moratuwa MC,2018-04-13,MSW,92190
Moratuwa MC,2018-04-13,Slaghter House Waste,9830
Moratuwa MC,2018-04-13,Soil With Waste,50210
Moratuwa MC,2018-04-13,Sorted Organic Waste,16440
Moratuwa MC,2018-04-14,MSW,5090
Moratuwa MC,2018-04-15,Bulky Waste,3180
Moratuwa MC,2018-04-15,MSW,75330
Moratuwa MC,2018-04-15,Slaghter House Waste,5240
Moratuwa MC,2018-04-15,Soil With Waste,12910
Moratuwa MC,2018-04-16,Bulky Waste,9270
Moratuwa MC,2018-04-16,MSW,9190
Moratuwa MC,2018-04-16,Slaghter House Waste,1420
Moratuwa MC,2018-04-16,Soil With Waste,17960
Moratuwa MC,2018-04-16,Sorted Organic Waste,60700
Moratuwa MC,2018-04-17,Bulky Waste,1060
Moratuwa MC,2018-04-17,Industrial Waste,2200
Moratuwa MC,2018-04-17,MSW,11130
Moratuwa MC,2018-04-17,Slaghter House Waste,2260
Moratuwa MC,2018-04-17,Soil With Waste,14150
Moratuwa MC,2018-04-17,Sorted Organic Waste,59020
Moratuwa MC,2018-04-18,MSW,3330
Moratuwa MC,2018-04-19,Bulky Waste,4090
Moratuwa MC,2018-04-19,MSW,22470
Moratuwa MC,2018-04-19,Slaghter House Waste,3010
Moratuwa MC,2018-04-19,Soil With Waste,2760
Moratuwa MC,2018-04-19,Sorted Organic Waste,75950
Moratuwa MC,2018-04-20,Bulky Waste,14700
Moratuwa MC,2018-04-20,C&D Waste,3070
Moratuwa MC,2018-04-20,MSW,5790
Moratuwa MC,2018-04-20,Mesuring,1820
Moratuwa MC,2018-04-20,Sanitary Waste,840
Moratuwa MC,2018-04-20,Slaghter House Waste,2810
Moratuwa MC,2018-04-20,Soil With Waste,3590
Moratuwa MC,2018-04-20,Sorted Organic Waste,73660
Moratuwa MC,2018-04-21,Bulky Waste,7180
Moratuwa MC,2018-04-21,MSW,117890
Moratuwa MC,2018-04-21,Slaghter House Waste,3150
Moratuwa MC,2018-04-21,Soil With Waste,6370
Moratuwa MC,2018-04-21,Sorted Organic Waste,2490
Moratuwa MC,2018-04-22,MSW,87510
Moratuwa MC,2018-04-22,Slaghter House Waste,4340
Moratuwa MC,2018-04-22,Soil With Waste,4060
Moratuwa MC,2018-04-23,Bulky Waste,7410
Moratuwa MC,2018-04-23,Industrial Waste,3410
Moratuwa MC,2018-04-23,MSW,9330
Moratuwa MC,2018-04-23,Slaghter House Waste,1920
Moratuwa MC,2018-04-23,Sorted Organic Waste,54240
Moratuwa MC,2018-04-24,Bulky Waste,11190
Moratuwa MC,2018-04-24,Industrial Waste,4400
Moratuwa MC,2018-04-24,MSW,8750
Moratuwa MC,2018-04-24,Sanitary Waste,840
Moratuwa MC,2018-04-24,Slaghter House Waste,2440
Moratuwa MC,2018-04-24,Soil With Waste,3130
Moratuwa MC,2018-04-24,Sorted Organic Waste,63380
Moratuwa MC,2018-04-25,Bulky Waste,3530
Moratuwa MC,2018-04-25,C&D Waste,9230
Moratuwa MC,2018-04-25,Industrial Waste,2770
Moratuwa MC,2018-04-25,MSW,8770
Moratuwa MC,2018-04-25,Slaghter House Waste,2000
Moratuwa MC,2018-04-25,Soil With Waste,3510
Moratuwa MC,2018-04-25,Sorted Organic Waste,54860
Moratuwa MC,2018-04-26,Bulky Waste,7250
Moratuwa MC,2018-04-26,MSW,11010
Moratuwa MC,2018-04-26,Soil With Waste,9470
Moratuwa MC,2018-04-26,Sorted Organic Waste,64580
Moratuwa MC,2018-04-27,Bulky Waste,12600
Moratuwa MC,2018-04-27,MSW,7800
Moratuwa MC,2018-04-27,Sanitary Waste,1040
Moratuwa MC,2018-04-27,Slaghter House Waste,2500
Moratuwa MC,2018-04-27,Soil With Waste,6120
Moratuwa MC,2018-04-27,Sorted Organic Waste,68100
Moratuwa MC,2018-04-28,Bulky Waste,9150
Moratuwa MC,2018-04-28,MSW,106680
Moratuwa MC,2018-04-28,Slaghter House Waste,3560
Moratuwa MC,2018-04-28,Soil With Waste,27820
Moratuwa MC,2018-04-28,Sorted Organic Waste,3330
Moratuwa MC,2018-04-29,Bulky Waste,1020
Moratuwa MC,2018-04-29,MSW,70800
Moratuwa MC,2018-04-29,Soil With Waste,18790
Moratuwa MC,2018-04-30,Bulky Waste,3300
Moratuwa MC,2018-04-30,Industrial Waste,3370
Moratuwa MC,2018-04-30,MSW,10070
Moratuwa MC,2018-04-30,Sorted Organic Waste,58640
Moratuwa MC,2018-05-02,Bulky Waste,7120
Moratuwa MC,2018-05-02,Industrial Waste,3860
Moratuwa MC,2018-05-02,MSW,21640
Moratuwa MC,2018-05-02,Slaghter House Waste,4000
Moratuwa MC,2018-05-02,Soil With Waste,3600
Moratuwa MC,2018-05-02,Sorted Organic Waste,41020
Moratuwa MC,2018-05-03,Bulky Waste,2800
Moratuwa MC,2018-05-03,Industrial Waste,4270
Moratuwa MC,2018-05-03,MSW,10640
Moratuwa MC,2018-05-03,Slaghter House Waste,3240
Moratuwa MC,2018-05-03,Soil With Waste,13500
Moratuwa MC,2018-05-03,Sorted Organic Waste,55780
Moratuwa MC,2018-05-04,Bulky Waste,7590
Moratuwa MC,2018-05-04,C&D Waste,6780
Moratuwa MC,2018-05-04,MSW,11490
Moratuwa MC,2018-05-04,Slaghter House Waste,1890
Moratuwa MC,2018-05-04,Soil With Waste,13090
Moratuwa MC,2018-05-04,Sorted Organic Waste,47240
Moratuwa MC,2018-05-05,Bulky Waste,4860
Moratuwa MC,2018-05-05,MSW,104600
Moratuwa MC,2018-05-05,Slaghter House Waste,3220
Moratuwa MC,2018-05-05,Soil With Waste,2910
Moratuwa MC,2018-05-05,Sorted Organic Waste,3380
Moratuwa MC,2018-05-06,Bulky Waste,1490
Moratuwa MC,2018-05-06,Industrial Waste,3280
Moratuwa MC,2018-05-06,MSW,5280
Moratuwa MC,2018-05-06,Sanitary Waste,1460
Moratuwa MC,2018-05-06,Soil With Waste,6800
Moratuwa MC,2018-05-06,Sorted Organic Waste,64640
Moratuwa MC,2018-05-07,Bulky Waste,3140
Moratuwa MC,2018-05-07,MSW,9670
Moratuwa MC,2018-05-07,Slaghter House Waste,2740
Moratuwa MC,2018-05-07,Soil With Waste,7430
Moratuwa MC,2018-05-07,Sorted Organic Waste,73270
Moratuwa MC,2018-05-08,C&D Waste,4520
Moratuwa MC,2018-05-08,MSW,74150
Moratuwa MC,2018-05-08,Slaghter House Waste,3430
Moratuwa MC,2018-05-08,Soil With Waste,27630
Moratuwa MC,2018-05-09,Bulky Waste,2870
Moratuwa MC,2018-05-09,C&D Waste,6400
Moratuwa MC,2018-05-09,Industrial Waste,8090
Moratuwa MC,2018-05-09,MSW,23820
Moratuwa MC,2018-05-09,Slaghter House Waste,3050
Moratuwa MC,2018-05-09,Sorted Organic Waste,39500
Moratuwa MC,2018-05-10,Bulky Waste,1870
Moratuwa MC,2018-05-10,MSW,8140
Moratuwa MC,2018-05-10,Sanitary Waste,1150
Moratuwa MC,2018-05-10,Slaghter House Waste,3970
Moratuwa MC,2018-05-10,Soil With Waste,11100
Moratuwa MC,2018-05-10,Sorted Organic Waste,85710
Moratuwa MC,2018-05-11,Industrial Waste,1250
Moratuwa MC,2018-05-11,MSW,17050
Moratuwa MC,2018-05-11,Slaghter House Waste,1410
Moratuwa MC,2018-05-11,Sorted Organic Waste,59950
Moratuwa MC,2018-05-13,Bulky Waste,6640
Moratuwa MC,2018-05-13,MSW,93000
Moratuwa MC,2018-05-13,Mesuring,1840
Moratuwa MC,2018-05-13,Slaghter House Waste,3830
Moratuwa MC,2018-05-13,Soil With Waste,4220
Moratuwa MC,2018-05-14,Industrial Waste,4850
Moratuwa MC,2018-05-14,MSW,7430
Moratuwa MC,2018-05-14,Soil With Waste,2770
Moratuwa MC,2018-05-14,Sorted Organic Waste,43650
Moratuwa MC,2018-05-15,Bulky Waste,5400
Moratuwa MC,2018-05-15,Industrial Waste,5220
Moratuwa MC,2018-05-15,MSW,4040
Moratuwa MC,2018-05-15,Sanitary Waste,910
Moratuwa MC,2018-05-15,Slaghter House Waste,3600
Moratuwa MC,2018-05-15,Soil With Waste,6410
Moratuwa MC,2018-05-15,Sorted Organic Waste,59940
Moratuwa MC,2018-05-16,Bulky Waste,2850
Moratuwa MC,2018-05-16,Industrial Waste,2520
Moratuwa MC,2018-05-16,MSW,25860
Moratuwa MC,2018-05-16,Slaghter House Waste,2590
Moratuwa MC,2018-05-16,Soil With Waste,5540
Moratuwa MC,2018-05-16,Sorted Organic Waste,50700
Moratuwa MC,2018-05-17,Bulky Waste,25030
Moratuwa MC,2018-05-17,MSW,18750
Moratuwa MC,2018-05-17,Slaghter House Waste,3170
Moratuwa MC,2018-05-17,Soil With Waste,10170
Moratuwa MC,2018-05-17,Sorted Organic Waste,65850
Moratuwa MC,2018-05-18,C&D Waste,1850
Moratuwa MC,2018-05-18,MSW,17270
Moratuwa MC,2018-05-18,Sanitary Waste,920
Moratuwa MC,2018-05-18,Slaghter House Waste,2560
Moratuwa MC,2018-05-18,Soil With Waste,16660
Moratuwa MC,2018-05-18,Sorted Organic Waste,69400
Moratuwa MC,2018-05-19,Bulky Waste,1400
Moratuwa MC,2018-05-19,MSW,123950
Moratuwa MC,2018-05-19,Slaghter House Waste,3520
Moratuwa MC,2018-05-19,Soil With Waste,12130
Moratuwa MC,2018-05-19,Sorted Organic Waste,3430
Moratuwa MC,2018-05-20,MSW,89820
Moratuwa MC,2018-05-20,Slaghter House Waste,4160
Moratuwa MC,2018-05-20,Soil With Waste,8550
Moratuwa MC,2018-05-21,Bulky Waste,7030
Moratuwa MC,2018-05-21,Industrial Waste,4630
Moratuwa MC,2018-05-21,MSW,12060
Moratuwa MC,2018-05-21,Slaghter House Waste,2390
Moratuwa MC,2018-05-21,Soil With Waste,6090
Moratuwa MC,2018-05-21,Sorted Organic Waste,75340
Moratuwa MC,2018-05-22,Bulky Waste,3860
Moratuwa MC,2018-05-22,Industrial Waste,5040
Moratuwa MC,2018-05-22,MSW,21340
Moratuwa MC,2018-05-22,Sanitary Waste,590
Moratuwa MC,2018-05-22,Slaghter House Waste,1930
Moratuwa MC,2018-05-22,Soil With Waste,3980
Moratuwa MC,2018-05-22,Sorted Organic Waste,80790
Moratuwa MC,2018-05-23,Bulky Waste,12720
Moratuwa MC,2018-05-23,Industrial Waste,10300
Moratuwa MC,2018-05-23,MSW,9820
Moratuwa MC,2018-05-23,Saw Dust,4430
Moratuwa MC,2018-05-23,Slaghter House Waste,3650
Moratuwa MC,2018-05-23,Soil With Waste,5910
Moratuwa MC,2018-05-23,Sorted Organic Waste,51600
Moratuwa MC,2018-05-24,Bulky Waste,2570
Moratuwa MC,2018-05-24,MSW,19590
Moratuwa MC,2018-05-24,Slaghter House Waste,4130
Moratuwa MC,2018-05-24,Soil With Waste,14190
